"Address","Status Code","Status","BG 1","BG 2","BG 3","BG 4","BG 5","BG 6"
"https://app.croneri.co.uk/topics/chemicals-and-environment-0?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/dft-guidance-international-road-haulage-updated?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/chemical-database?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/questions-and-answers?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/explosives-storage-and-transport/resources?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/draft-22nd-atp-clp?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/waste-0?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/general-customs-issues?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/financial-management-tips-small-businesses?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/incoterms-2020-rules/summary?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/journey-exporting-visit?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/accidents-and-disease-reporting?product=135","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/forthcoming-trade-events-march-2024?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/reference-articles/law-and-guidance/import-and-export-compliance-tracker?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/environmental-requirements?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/exporters-customs-and-documents?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/all-export-declarations-be-submitted-through-cds-early-march?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/countries/botswana?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/countries/bulgaria?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/journey-exporting-rules-and-regulations?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/?product=142","200","OK","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/hr_0.jpg?itok=GrPrnDpi","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/hs.jpg?itok=XWQDX105","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/CARE_NEW.jpeg?itok=Z8neeDA0","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/trade.jpg?itok=7hSkVdoo","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/small-business_0.jpg?itok=ZaGTW4ol","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/Teacher%20and%20children_Education.jpg?itok=q1B1Hs5Q"
"https://app.croneri.co.uk/whats-new/uk-signs-enhanced-trade-and-investment-partnership-nigeria?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/questions-and-answers?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/goods-requiring-special-procedures?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/journey-exporting-where-next?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/journey-exporting-order?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/recently-updated?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/journey-exporting-quotation?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/training-pack?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/uk-extends-tariff-free-trade-ukraine-until-2029?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/authorised-economic-operator-aeo-status/summary?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/importers-customs?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/form?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/model-policies?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/windsor-framework-changes-movement-goods-northern-ireland?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/eu-exit-watch-three-years-and-counting?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/overview?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/latest-trade-statistics-show-services-remain-uk-strong-point?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/how-to-guides?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/uk-s-preferential-trade-agreements/indepth?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/london-has-disproportionate-share-uk-service-exports?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/hazardous-goods?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/eu-exit/summary?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/toolkits?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/countries?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/uk-s-preferential-trade-agreements/quickfacts?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/moving-goods-and-out-northern-ireland/summary","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/incoterms?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/journey-exporting-delivery?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/finance?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/countries/mozambique?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/country-profile-argentina?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/financial-services-agreement-switzerland-signed?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/equality-watchdog-offers-new-guidance-employers-menopause","200","OK","","","","","",""
"https://app.croneri.co.uk/questions-and-answers/paying-employees-extra-day-leap-year","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/product-specific-information-0?product=142","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/sex-discrimination/resources?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/key-rates-and-data?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/how-robust-right-disconnect?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/recently-updated?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/recruitment-and-selection?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/cipd-puts-spotlight-discrimination-against-neurodivergent-employees?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/hr-management?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/discipline-and-grievance?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/equality-watchdog-offers-new-guidance-employers-menopause?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/what-general-election-could-mean-employment-law-part-1?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/employee-wellbeing/resources?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/reference-articles/law-and-guidance/case-reports?product=132","200","OK","","","","","",""
